reading_id,timestamp,hour,day_of_week,zone,tag_id,metric,value,classification,alert,pipeline_latency_ms,battery_co2_saved_g
1361,2026-08-02 04:35:00,4,Sunday,greenhouse-A,17fc695a771f,temperature_c,26.33,NORMAL,False,0.249,653.28
1362,2026-08-02 04:35:00,4,Sunday,greenhouse-B,b2b9437aae35,temperature_c,27.51,NORMAL,False,0.169,653.76
1363,2026-08-02 04:35:00,4,Sunday,greenhouse-B,562b0f792f7c,temperature_c,27.95,NORMAL,False,0.05,654.24
1364,2026-08-02 04:40:00,4,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,26.28,NORMAL,False,0.25,654.72
1365,2026-08-02 04:40:00,4,Sunday,greenhouse-A,392456de347a,rssi_dbm,-55.7,NORMAL,False,0.427,655.2
1366,2026-08-02 04:40:00,4,Sunday,greenhouse-A,17fc695a771f,temperature_c,26.73,NORMAL,False,0.34,655.68
1367,2026-08-02 04:40:00,4,Sunday,greenhouse-B,b2b9437aae35,temperature_c,28.71,WARNING,True,0.221,656.16
1368,2026-08-02 04:45:00,4,Sunday,greenhouse-B,8b8148f670dd,temperature_c,27.36,NORMAL,False,0.351,656.64
1369,2026-08-02 04:45:00,4,Sunday,greenhouse-B,b2b9437aae35,rssi_dbm,-61.3,NORMAL,False,0.355,657.12
1370,2026-08-02 04:50:00,4,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,24.78,NORMAL,False,0.367,657.6
1371,2026-08-02 04:50:00,4,Sunday,greenhouse-A,17fc695a771f,rssi_dbm,-54.0,NORMAL,False,0.468,658.08
1372,2026-08-02 04:50:00,4,Sunday,greenhouse-B,8b8148f670dd,temperature_c,27.12,NORMAL,False,0.354,658.56
1373,2026-08-02 04:50:00,4,Sunday,greenhouse-B,472293896e3d,temperature_c,27.76,NORMAL,False,0.253,659.04
1374,2026-08-02 04:55:00,4,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,25.22,NORMAL,False,0.432,659.52
1375,2026-08-02 04:55:00,4,Sunday,greenhouse-B,de8a774b51be,temperature_c,27.12,NORMAL,False,0.321,660.0
1376,2026-08-02 04:55:00,4,Sunday,greenhouse-B,472293896e3d,temperature_c,27.25,NORMAL,False,0.531,660.48
1377,2026-08-02 04:55:00,4,Sunday,greenhouse-B,562b0f792f7c,temperature_c,27.39,NORMAL,False,0.182,660.96
1378,2026-08-02 05:00:00,5,Sunday,greenhouse-A,392456de347a,temperature_c,25.2,NORMAL,False,0.455,661.44
1379,2026-08-02 05:00:00,5,Sunday,greenhouse-B,8b8148f670dd,temperature_c,26.96,NORMAL,False,0.42,661.92
1380,2026-08-02 05:00:00,5,Sunday,greenhouse-B,472293896e3d,temperature_c,27.53,NORMAL,False,0.357,662.4
1381,2026-08-02 05:00:00,5,Sunday,greenhouse-B,562b0f792f7c,temperature_c,26.52,NORMAL,False,0.334,662.88
1382,2026-08-02 05:05:00,5,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,25.97,NORMAL,False,0.242,663.36
1383,2026-08-02 05:05:00,5,Sunday,greenhouse-A,392456de347a,temperature_c,26.11,NORMAL,False,0.52,663.84
1384,2026-08-02 05:05:00,5,Sunday,greenhouse-A,6c0311990f41,rssi_dbm,-58.0,NORMAL,False,0.36,664.32
1385,2026-08-02 05:05:00,5,Sunday,greenhouse-A,17fc695a771f,temperature_c,25.46,NORMAL,False,0.574,664.8
1386,2026-08-02 05:05:00,5,Sunday,greenhouse-B,de8a774b51be,rssi_dbm,-60.2,NORMAL,False,0.297,665.28
1387,2026-08-02 05:05:00,5,Sunday,greenhouse-B,b2b9437aae35,temperature_c,28.39,WARNING,True,0.425,665.76
1388,2026-08-02 05:05:00,5,Sunday,greenhouse-B,472293896e3d,rssi_dbm,-63.8,NORMAL,False,0.33,666.24
1389,2026-08-02 05:10:00,5,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,26.1,NORMAL,False,0.457,666.72
1390,2026-08-02 05:10:00,5,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,24.83,NORMAL,False,0.382,667.2
1391,2026-08-02 05:10:00,5,Sunday,greenhouse-A,6c0311990f41,temperature_c,26.68,NORMAL,False,0.362,667.68
1392,2026-08-02 05:15:00,5,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,26.0,NORMAL,False,0.11,668.16
1393,2026-08-02 05:15:00,5,Sunday,greenhouse-A,6c0311990f41,temperature_c,27.2,NORMAL,False,0.409,668.64
1394,2026-08-02 05:15:00,5,Sunday,greenhouse-A,17fc695a771f,temperature_c,25.73,NORMAL,False,0.333,669.12
1395,2026-08-02 05:15:00,5,Sunday,greenhouse-B,8b8148f670dd,temperature_c,28.44,WARNING,True,0.314,669.6
1396,2026-08-02 05:15:00,5,Sunday,greenhouse-B,472293896e3d,rssi_dbm,-64.6,NORMAL,False,0.552,670.08
1397,2026-08-02 05:15:00,5,Sunday,greenhouse-B,562b0f792f7c,temperature_c,28.36,WARNING,True,0.262,670.56
1398,2026-08-02 05:20:00,5,Sunday,greenhouse-A,392456de347a,temperature_c,27.29,NORMAL,False,0.229,671.04
1399,2026-08-02 05:20:00,5,Sunday,greenhouse-A,17fc695a771f,temperature_c,27.27,NORMAL,False,0.415,671.52
1400,2026-08-02 05:20:00,5,Sunday,greenhouse-B,de8a774b51be,temperature_c,28.82,WARNING,True,0.517,672.0
1401,2026-08-02 05:20:00,5,Sunday,greenhouse-B,562b0f792f7c,temperature_c,29.45,WARNING,True,0.469,672.48
1402,2026-08-02 05:25:00,5,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,26.85,NORMAL,False,0.444,672.96
1403,2026-08-02 05:25:00,5,Sunday,greenhouse-A,392456de347a,temperature_c,27.33,NORMAL,False,0.487,673.44
1404,2026-08-02 05:25:00,5,Sunday,greenhouse-A,6c0311990f41,rssi_dbm,-57.5,NORMAL,False,0.32,673.92
1405,2026-08-02 05:25:00,5,Sunday,greenhouse-B,b2b9437aae35,temperature_c,28.58,WARNING,True,0.278,674.4
1406,2026-08-02 05:30:00,5,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,26.5,NORMAL,False,0.304,674.88
1407,2026-08-02 05:30:00,5,Sunday,greenhouse-A,6c0311990f41,temperature_c,26.59,NORMAL,False,0.27,675.36
1408,2026-08-02 05:30:00,5,Sunday,greenhouse-B,472293896e3d,rssi_dbm,-60.4,NORMAL,False,0.556,675.84
1409,2026-08-02 05:35:00,5,Sunday,greenhouse-A,392456de347a,rssi_dbm,-57.8,NORMAL,False,0.433,676.32
1410,2026-08-02 05:35:00,5,Sunday,greenhouse-B,8b8148f670dd,temperature_c,26.59,NORMAL,False,0.502,676.8
1411,2026-08-02 05:35:00,5,Sunday,greenhouse-B,562b0f792f7c,temperature_c,26.79,NORMAL,False,0.207,677.28
1412,2026-08-02 05:40:00,5,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,26.0,NORMAL,False,0.385,677.76
1413,2026-08-02 05:40:00,5,Sunday,greenhouse-A,6c0311990f41,temperature_c,24.84,NORMAL,False,0.357,678.24
1414,2026-08-02 05:40:00,5,Sunday,greenhouse-B,8b8148f670dd,temperature_c,27.62,NORMAL,False,0.418,678.72
1415,2026-08-02 05:45:00,5,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,26.55,NORMAL,False,0.26,679.2
1416,2026-08-02 05:45:00,5,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,26.64,NORMAL,False,0.6,679.68
1417,2026-08-02 05:45:00,5,Sunday,greenhouse-A,392456de347a,temperature_c,26.54,NORMAL,False,0.226,680.16
1418,2026-08-02 05:45:00,5,Sunday,greenhouse-A,17fc695a771f,temperature_c,25.89,NORMAL,False,0.434,680.64
1419,2026-08-02 05:50:00,5,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,27.62,NORMAL,False,0.187,681.12
1420,2026-08-02 05:50:00,5,Sunday,greenhouse-A,392456de347a,rssi_dbm,-56.2,NORMAL,False,0.335,681.6
1421,2026-08-02 05:50:00,5,Sunday,greenhouse-A,17fc695a771f,temperature_c,26.97,NORMAL,False,0.463,682.08
1422,2026-08-02 05:50:00,5,Sunday,greenhouse-B,562b0f792f7c,temperature_c,28.97,WARNING,True,0.531,682.56
1423,2026-08-02 05:55:00,5,Sunday,greenhouse-B,8b8148f670dd,rssi_dbm,-62.2,NORMAL,False,0.213,683.04
1424,2026-08-02 05:55:00,5,Sunday,greenhouse-B,de8a774b51be,temperature_c,26.58,NORMAL,False,0.467,683.52
1425,2026-08-02 06:00:00,6,Sunday,greenhouse-A,392456de347a,temperature_c,26.27,NORMAL,False,3.755,684.0
1426,2026-08-02 06:00:00,6,Sunday,greenhouse-B,b2b9437aae35,temperature_c,27.78,NORMAL,False,0.349,684.48
1427,2026-08-02 06:05:00,6,Sunday,greenhouse-B,8b8148f670dd,temperature_c,29.91,WARNING,True,0.409,684.96
1428,2026-08-02 06:05:00,6,Sunday,greenhouse-B,b2b9437aae35,rssi_dbm,-61.0,NORMAL,False,0.144,685.44
1429,2026-08-02 06:05:00,6,Sunday,greenhouse-B,562b0f792f7c,temperature_c,30.39,WARNING,True,0.37,685.92
1430,2026-08-02 06:10:00,6,Sunday,greenhouse-A,bdd640fb7d62,rssi_dbm,-57.2,NORMAL,False,3.308,686.4
1431,2026-08-02 06:10:00,6,Sunday,greenhouse-A,6c0311990f41,temperature_c,26.47,NORMAL,False,0.41,686.88
1432,2026-08-02 06:10:00,6,Sunday,greenhouse-A,17fc695a771f,rssi_dbm,-59.7,NORMAL,False,0.508,687.36
1433,2026-08-02 06:15:00,6,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,27.4,NORMAL,False,0.253,687.84
1434,2026-08-02 06:15:00,6,Sunday,greenhouse-A,17fc695a771f,temperature_c,28.21,WARNING,True,0.492,688.32
1435,2026-08-02 06:15:00,6,Sunday,greenhouse-B,de8a774b51be,temperature_c,29.17,WARNING,True,0.191,688.8
1436,2026-08-02 06:20:00,6,Sunday,greenhouse-A,17fc695a771f,rssi_dbm,-59.3,NORMAL,False,0.371,689.28
1437,2026-08-02 06:20:00,6,Sunday,greenhouse-B,8b8148f670dd,temperature_c,29.32,WARNING,True,0.334,689.76
1438,2026-08-02 06:20:00,6,Sunday,greenhouse-B,de8a774b51be,temperature_c,28.68,WARNING,True,0.429,690.24
1439,2026-08-02 06:25:00,6,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,27.6,NORMAL,False,0.46,690.72
1440,2026-08-02 06:30:00,6,Sunday,greenhouse-B,472293896e3d,temperature_c,28.54,WARNING,True,0.449,691.2
1441,2026-08-02 06:30:00,6,Sunday,greenhouse-B,562b0f792f7c,temperature_c,28.55,WARNING,True,0.404,691.68
1442,2026-08-02 06:35:00,6,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,25.9,NORMAL,False,0.528,692.16
1443,2026-08-02 06:35:00,6,Sunday,greenhouse-A,392456de347a,temperature_c,25.54,NORMAL,False,0.448,692.64
1444,2026-08-02 06:35:00,6,Sunday,greenhouse-A,6c0311990f41,temperature_c,25.62,NORMAL,False,0.382,693.12
1445,2026-08-02 06:35:00,6,Sunday,greenhouse-A,17fc695a771f,temperature_c,25.86,NORMAL,False,0.389,693.6
1446,2026-08-02 06:35:00,6,Sunday,greenhouse-B,8b8148f670dd,temperature_c,27.81,NORMAL,False,0.146,694.08
1447,2026-08-02 06:35:00,6,Sunday,greenhouse-B,b2b9437aae35,temperature_c,27.65,NORMAL,False,0.495,694.56
1448,2026-08-02 06:35:00,6,Sunday,greenhouse-B,472293896e3d,temperature_c,28.94,WARNING,True,0.422,695.04
1449,2026-08-02 06:40:00,6,Sunday,greenhouse-A,17fc695a771f,temperature_c,27.5,NORMAL,False,0.386,695.52
1450,2026-08-02 06:40:00,6,Sunday,greenhouse-B,472293896e3d,rssi_dbm,-60.8,NORMAL,False,0.507,696.0
1451,2026-08-02 06:45:00,6,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,25.72,NORMAL,False,0.438,696.48
1452,2026-08-02 06:45:00,6,Sunday,greenhouse-A,17fc695a771f,rssi_dbm,-57.0,NORMAL,False,0.265,696.96
1453,2026-08-02 06:45:00,6,Sunday,greenhouse-B,de8a774b51be,temperature_c,28.2,WARNING,True,0.425,697.44
1454,2026-08-02 06:50:00,6,Sunday,greenhouse-A,6c0311990f41,temperature_c,27.52,NORMAL,False,0.44,697.92
1455,2026-08-02 06:50:00,6,Sunday,greenhouse-B,8b8148f670dd,rssi_dbm,-62.3,NORMAL,False,0.328,698.4
1456,2026-08-02 06:50:00,6,Sunday,greenhouse-B,562b0f792f7c,temperature_c,29.46,WARNING,True,0.527,698.88
1457,2026-08-02 06:55:00,6,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,27.7,NORMAL,False,0.273,699.36
1458,2026-08-02 06:55:00,6,Sunday,greenhouse-A,6c0311990f41,temperature_c,27.4,NORMAL,False,0.247,699.84
1459,2026-08-02 07:00:00,7,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,26.99,NORMAL,False,0.381,700.32
1460,2026-08-02 07:00:00,7,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,27.56,NORMAL,False,0.568,700.8
1461,2026-08-02 07:00:00,7,Sunday,greenhouse-A,6c0311990f41,temperature_c,27.63,NORMAL,False,0.326,701.28
1462,2026-08-02 07:00:00,7,Sunday,greenhouse-A,17fc695a771f,temperature_c,27.32,NORMAL,False,4.13,701.76
1463,2026-08-02 07:00:00,7,Sunday,greenhouse-B,de8a774b51be,temperature_c,28.33,WARNING,True,0.534,702.24
1464,2026-08-02 07:00:00,7,Sunday,greenhouse-B,b2b9437aae35,temperature_c,29.23,WARNING,True,0.494,702.72
1465,2026-08-02 07:00:00,7,Sunday,greenhouse-B,472293896e3d,temperature_c,29.06,WARNING,True,0.29,703.2
1466,2026-08-02 07:05:00,7,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,27.52,NORMAL,False,0.571,703.68
1467,2026-08-02 07:05:00,7,Sunday,greenhouse-A,17fc695a771f,temperature_c,27.09,NORMAL,False,0.276,704.16
1468,2026-08-02 07:05:00,7,Sunday,greenhouse-B,de8a774b51be,temperature_c,29.32,WARNING,True,0.365,704.64
1469,2026-08-02 07:05:00,7,Sunday,greenhouse-B,562b0f792f7c,rssi_dbm,-64.3,NORMAL,False,0.324,705.12
1470,2026-08-02 07:10:00,7,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,28.78,WARNING,True,0.329,705.6
1471,2026-08-02 07:10:00,7,Sunday,greenhouse-A,392456de347a,temperature_c,28.76,WARNING,True,0.337,706.08
1472,2026-08-02 07:10:00,7,Sunday,greenhouse-A,6c0311990f41,temperature_c,28.05,WARNING,True,0.255,706.56
1473,2026-08-02 07:10:00,7,Sunday,greenhouse-A,17fc695a771f,rssi_dbm,-56.6,NORMAL,False,0.49,707.04
1474,2026-08-02 07:10:00,7,Sunday,greenhouse-B,8b8148f670dd,temperature_c,30.15,WARNING,True,0.364,707.52
1475,2026-08-02 07:10:00,7,Sunday,greenhouse-B,b2b9437aae35,temperature_c,30.98,WARNING,True,0.519,708.0
1476,2026-08-02 07:10:00,7,Sunday,greenhouse-B,472293896e3d,rssi_dbm,-63.7,NORMAL,False,0.324,708.48
1477,2026-08-02 07:15:00,7,Sunday,greenhouse-B,de8a774b51be,temperature_c,30.36,WARNING,True,0.388,708.96
1478,2026-08-02 07:15:00,7,Sunday,greenhouse-B,b2b9437aae35,temperature_c,30.29,WARNING,True,0.296,709.44
1479,2026-08-02 07:20:00,7,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,25.94,NORMAL,False,0.367,709.92
1480,2026-08-02 07:20:00,7,Sunday,greenhouse-B,562b0f792f7c,temperature_c,28.65,WARNING,True,0.317,710.4
1481,2026-08-02 07:25:00,7,Sunday,greenhouse-A,6c0311990f41,temperature_c,25.97,NORMAL,False,0.47,710.88
1482,2026-08-02 07:25:00,7,Sunday,greenhouse-B,8b8148f670dd,temperature_c,29.03,WARNING,True,0.384,711.36
1483,2026-08-02 07:25:00,7,Sunday,greenhouse-B,de8a774b51be,temperature_c,29.19,WARNING,True,0.296,711.84
1484,2026-08-02 07:25:00,7,Sunday,greenhouse-B,562b0f792f7c,temperature_c,28.03,WARNING,True,0.44,712.32
1485,2026-08-02 07:30:00,7,Sunday,greenhouse-A,a3b1799d0cce,rssi_dbm,-55.4,NORMAL,False,0.475,712.8
1486,2026-08-02 07:30:00,7,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,28.66,WARNING,True,0.551,713.28
1487,2026-08-02 07:30:00,7,Sunday,greenhouse-A,392456de347a,temperature_c,28.22,WARNING,True,0.229,713.76
1488,2026-08-02 07:30:00,7,Sunday,greenhouse-A,17fc695a771f,temperature_c,29.03,WARNING,True,0.416,714.24
1489,2026-08-02 07:30:00,7,Sunday,greenhouse-B,8b8148f670dd,temperature_c,30.24,WARNING,True,0.284,714.72
1490,2026-08-02 07:30:00,7,Sunday,greenhouse-B,de8a774b51be,rssi_dbm,-62.8,NORMAL,False,0.326,715.2
1491,2026-08-02 07:30:00,7,Sunday,greenhouse-B,b2b9437aae35,temperature_c,31.28,WARNING,True,0.335,715.68
1492,2026-08-02 07:35:00,7,Sunday,greenhouse-A,392456de347a,temperature_c,28.39,WARNING,True,0.431,716.16
1493,2026-08-02 07:35:00,7,Sunday,greenhouse-A,17fc695a771f,temperature_c,28.46,WARNING,True,0.511,716.64
1494,2026-08-02 07:35:00,7,Sunday,greenhouse-B,de8a774b51be,temperature_c,29.61,WARNING,True,0.342,717.12
1495,2026-08-02 07:35:00,7,Sunday,greenhouse-B,472293896e3d,temperature_c,30.52,WARNING,True,3.717,717.6
1496,2026-08-02 07:40:00,7,Sunday,greenhouse-A,bdd640fb7d62,rssi_dbm,-58.3,NORMAL,False,0.234,718.08
1497,2026-08-02 07:40:00,7,Sunday,greenhouse-A,6c0311990f41,temperature_c,28.05,WARNING,True,0.582,718.56
1498,2026-08-02 07:40:00,7,Sunday,greenhouse-A,17fc695a771f,temperature_c,28.01,WARNING,True,0.207,719.04
1499,2026-08-02 07:45:00,7,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,27.99,NORMAL,False,0.275,719.52
1500,2026-08-02 07:45:00,7,Sunday,greenhouse-A,392456de347a,temperature_c,27.69,NORMAL,False,0.524,720.0
1501,2026-08-02 07:45:00,7,Sunday,greenhouse-A,17fc695a771f,temperature_c,27.43,NORMAL,False,0.278,720.48
1502,2026-08-02 07:45:00,7,Sunday,greenhouse-B,de8a774b51be,rssi_dbm,-63.2,NORMAL,False,0.355,720.96
1503,2026-08-02 07:45:00,7,Sunday,greenhouse-B,472293896e3d,temperature_c,30.01,WARNING,True,0.592,721.44
1504,2026-08-02 07:45:00,7,Sunday,greenhouse-B,562b0f792f7c,rssi_dbm,-61.4,NORMAL,False,0.433,721.92
1505,2026-08-02 07:50:00,7,Sunday,greenhouse-A,a3b1799d0cce,rssi_dbm,-57.5,NORMAL,False,0.277,722.4
1506,2026-08-02 07:50:00,7,Sunday,greenhouse-A,392456de347a,rssi_dbm,-56.7,NORMAL,False,0.291,722.88
1507,2026-08-02 07:50:00,7,Sunday,greenhouse-A,6c0311990f41,temperature_c,27.57,NORMAL,False,0.382,723.36
1508,2026-08-02 07:50:00,7,Sunday,greenhouse-B,8b8148f670dd,rssi_dbm,-62.5,NORMAL,False,4.0,723.84
1509,2026-08-02 07:50:00,7,Sunday,greenhouse-B,b2b9437aae35,temperature_c,29.83,WARNING,True,0.359,724.32
1510,2026-08-02 07:55:00,7,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,26.96,NORMAL,False,0.42,724.8
1511,2026-08-02 07:55:00,7,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,26.31,NORMAL,False,0.604,725.28
1512,2026-08-02 07:55:00,7,Sunday,greenhouse-B,8b8148f670dd,rssi_dbm,-63.4,NORMAL,False,0.372,725.76
1513,2026-08-02 07:55:00,7,Sunday,greenhouse-B,de8a774b51be,temperature_c,28.93,WARNING,True,0.394,726.24
1514,2026-08-02 07:55:00,7,Sunday,greenhouse-B,562b0f792f7c,rssi_dbm,-62.2,NORMAL,False,0.379,726.72
1515,2026-08-02 08:00:00,8,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,29.18,WARNING,True,0.349,727.2
1516,2026-08-02 08:00:00,8,Sunday,greenhouse-A,bdd640fb7d62,rssi_dbm,-61.0,NORMAL,False,0.279,727.68
1517,2026-08-02 08:00:00,8,Sunday,greenhouse-A,17fc695a771f,temperature_c,29.2,WARNING,True,0.314,728.16
1518,2026-08-02 08:00:00,8,Sunday,greenhouse-B,472293896e3d,temperature_c,31.71,WARNING,True,0.505,728.64
1519,2026-08-02 08:05:00,8,Sunday,greenhouse-A,392456de347a,rssi_dbm,-60.9,NORMAL,False,0.4,729.12
1520,2026-08-02 08:05:00,8,Sunday,greenhouse-A,6c0311990f41,rssi_dbm,-59.2,NORMAL,False,0.41,729.6
1521,2026-08-02 08:05:00,8,Sunday,greenhouse-B,de8a774b51be,temperature_c,30.32,WARNING,True,2.434,730.08
1522,2026-08-02 08:10:00,8,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,29.01,WARNING,True,0.099,730.56
1523,2026-08-02 08:10:00,8,Sunday,greenhouse-A,392456de347a,temperature_c,29.08,WARNING,True,0.297,731.04
1524,2026-08-02 08:10:00,8,Sunday,greenhouse-B,8b8148f670dd,temperature_c,31.4,WARNING,True,0.223,731.52
1525,2026-08-02 08:10:00,8,Sunday,greenhouse-B,de8a774b51be,rssi_dbm,-70.5,NORMAL,False,0.283,732.0
1526,2026-08-02 08:10:00,8,Sunday,greenhouse-B,472293896e3d,temperature_c,30.37,WARNING,True,0.468,732.48
1527,2026-08-02 08:15:00,8,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,29.93,WARNING,True,0.327,732.96
1528,2026-08-02 08:15:00,8,Sunday,greenhouse-A,6c0311990f41,rssi_dbm,-62.6,NORMAL,False,2.353,733.44
1529,2026-08-02 08:15:00,8,Sunday,greenhouse-B,de8a774b51be,rssi_dbm,-65.7,NORMAL,False,0.388,733.92
1530,2026-08-02 08:15:00,8,Sunday,greenhouse-B,b2b9437aae35,rssi_dbm,-67.3,NORMAL,False,1.499,734.4
1531,2026-08-02 08:15:00,8,Sunday,greenhouse-B,562b0f792f7c,temperature_c,31.21,WARNING,True,0.466,734.88
1532,2026-08-02 08:20:00,8,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,29.47,WARNING,True,0.591,735.36
1533,2026-08-02 08:20:00,8,Sunday,greenhouse-B,8b8148f670dd,temperature_c,31.57,WARNING,True,0.554,735.84
1534,2026-08-02 08:25:00,8,Sunday,greenhouse-A,a3b1799d0cce,rssi_dbm,-61.7,NORMAL,False,0.377,736.32
1535,2026-08-02 08:25:00,8,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,28.18,WARNING,True,0.404,736.8
1536,2026-08-02 08:25:00,8,Sunday,greenhouse-B,b2b9437aae35,temperature_c,30.28,WARNING,True,0.435,737.28
1537,2026-08-02 08:25:00,8,Sunday,greenhouse-B,562b0f792f7c,temperature_c,30.74,WARNING,True,0.34,737.76
1538,2026-08-02 08:30:00,8,Sunday,greenhouse-B,562b0f792f7c,temperature_c,31.74,WARNING,True,0.195,738.24
1539,2026-08-02 08:35:00,8,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,28.31,WARNING,True,0.207,738.72
1540,2026-08-02 08:35:00,8,Sunday,greenhouse-A,392456de347a,rssi_dbm,-66.8,NORMAL,False,0.212,739.2
1541,2026-08-02 08:35:00,8,Sunday,greenhouse-A,6c0311990f41,temperature_c,28.85,WARNING,True,0.55,739.68
1542,2026-08-02 08:35:00,8,Sunday,greenhouse-A,17fc695a771f,temperature_c,27.91,NORMAL,False,0.367,740.16
1543,2026-08-02 08:35:00,8,Sunday,greenhouse-B,de8a774b51be,temperature_c,30.59,WARNING,True,0.065,740.64
1544,2026-08-02 08:35:00,8,Sunday,greenhouse-B,472293896e3d,temperature_c,29.31,WARNING,True,0.482,741.12
1545,2026-08-02 08:40:00,8,Sunday,greenhouse-A,17fc695a771f,temperature_c,29.25,WARNING,True,0.068,741.6
1546,2026-08-02 08:40:00,8,Sunday,greenhouse-B,de8a774b51be,temperature_c,30.42,WARNING,True,0.239,742.08
1547,2026-08-02 08:45:00,8,Sunday,greenhouse-A,392456de347a,temperature_c,28.75,WARNING,True,0.499,742.56
1548,2026-08-02 08:45:00,8,Sunday,greenhouse-A,17fc695a771f,temperature_c,28.38,WARNING,True,0.39,743.04
1549,2026-08-02 08:45:00,8,Sunday,greenhouse-B,8b8148f670dd,temperature_c,30.64,WARNING,True,0.421,743.52
1550,2026-08-02 08:50:00,8,Sunday,greenhouse-A,6c0311990f41,temperature_c,28.87,WARNING,True,0.344,744.0
1551,2026-08-02 08:50:00,8,Sunday,greenhouse-B,8b8148f670dd,rssi_dbm,-65.2,NORMAL,False,0.29,744.48
1552,2026-08-02 08:50:00,8,Sunday,greenhouse-B,b2b9437aae35,temperature_c,30.96,WARNING,True,0.189,744.96
1553,2026-08-02 08:50:00,8,Sunday,greenhouse-B,472293896e3d,temperature_c,31.05,WARNING,True,0.392,745.44
1554,2026-08-02 08:50:00,8,Sunday,greenhouse-B,562b0f792f7c,temperature_c,30.92,WARNING,True,0.448,745.92
1555,2026-08-02 08:55:00,8,Sunday,greenhouse-A,a3b1799d0cce,temperature_c,27.89,NORMAL,False,0.382,746.4
1556,2026-08-02 08:55:00,8,Sunday,greenhouse-A,6c0311990f41,temperature_c,27.52,NORMAL,False,0.514,746.88
1557,2026-08-02 08:55:00,8,Sunday,greenhouse-B,8b8148f670dd,rssi_dbm,-67.2,NORMAL,False,0.254,747.36
1558,2026-08-02 08:55:00,8,Sunday,greenhouse-B,de8a774b51be,temperature_c,29.88,WARNING,True,0.439,747.84
1559,2026-08-02 09:00:00,9,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,30.37,WARNING,True,0.476,748.32
1560,2026-08-02 09:00:00,9,Sunday,greenhouse-B,b2b9437aae35,temperature_c,32.49,WARNING,True,0.511,748.8
1561,2026-08-02 09:05:00,9,Sunday,greenhouse-A,17fc695a771f,temperature_c,30.53,WARNING,True,0.351,749.28
1562,2026-08-02 09:05:00,9,Sunday,greenhouse-B,562b0f792f7c,rssi_dbm,-66.2,NORMAL,False,0.193,749.76
1563,2026-08-02 09:10:00,9,Sunday,greenhouse-A,6c0311990f41,temperature_c,28.8,WARNING,True,0.462,750.24
1564,2026-08-02 09:10:00,9,Sunday,greenhouse-B,de8a774b51be,temperature_c,30.44,WARNING,True,0.523,750.72
1565,2026-08-02 09:10:00,9,Sunday,greenhouse-B,b2b9437aae35,rssi_dbm,-67.8,NORMAL,False,0.315,751.2
1566,2026-08-02 09:10:00,9,Sunday,greenhouse-B,472293896e3d,temperature_c,30.4,WARNING,True,0.507,751.68
1567,2026-08-02 09:15:00,9,Sunday,greenhouse-A,bdd640fb7d62,temperature_c,28.63,WARNING,True,0.36,752.16
1568,2026-08-02 09:15:00,9,Sunday,greenhouse-A,17fc695a771f,temperature_c,29.86,WARNING,True,0.424,752.64
1569,2026-08-02 09:15:00,9,Sunday,greenhouse-B,8b8148f670dd,temperature_c,30.98,WARNING,True,0.5,753.12
1570,2026-08-02 09:15:00,9,Sunday,greenhouse-B,de8a774b51be,rssi_dbm,-65.4,NORMAL,False,0.254,753.6
1571,2026-08-02 09:15:00,9,Sunday,greenhouse-B,b2b9437aae35,temperature_c,30.94,WARNING,True,0.353,754.08
1572,2026-08-02 09:15:00,9,Sunday,greenhouse-B,472293896e3d,rssi_dbm,-66.9,NORMAL,False,0.255,754.56
